,Year_Birth,Education,Status,Income,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Response,Children
424,3,2n Cycle,Married,0,10/05/2014,77,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
425,3,Graduation,Together,0,22/02/2014,8,16.0,0.0,23.0,3.0,2.0,10.0,3.0,4.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1,1.0
426,3,Graduation,Together,1,10/12/2012,15,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
427,0,Graduation,Married,0,19/01/2013,62,28.0,23.0,29.0,29.0,14.0,47.0,3.0,2.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0
428,0,Master,Married,3,11/09/2012,1,496.0,36.0,460.0,189.0,60.0,12.0,3.0,4.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0
429,2,Graduation,Together,0,03/10/2013,51,10.0,14.0,29.0,4.0,2.0,36.0,3.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
430,3,Graduation,Married,0,24/02/2014,53,19.0,3.0,10.0,11.0,8.0,6.0,3.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0
431,2,Graduation,Single,0,31/03/2013,54,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
432,3,Graduation,Married,0,27/02/2013,97,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0,1.0
433,1,Master,Widow,0,16/08/2012,15,100.0,71.0,243.0,108.0,94.0,219.0,3.0,9.0,1.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0.0
434,1,Master,Together,3,06/06/2013,37,170.0,6.0,97.0,24.0,12.0,88.0,3.0,6.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
435,1,Graduation,Widow,0,07/09/2012,2,50.0,4.0,28.0,6.0,3.0,26.0,3.0,3.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2.0
436,1,Master,Divorced,2,13/04/2013,88,317.0,25.0,265.0,25.0,19.0,12.0,3.0,5.0,3.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
437,0,Graduation,Divorced,2,09/12/2012,27,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
438,0,PhD,Widow,3,07/05/2014,48,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0
439,3,Graduation,Together,3,31/08/2013,12,641.0,7.0,84.0,0.0,30.0,38.0,3.0,10.0,4.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0,1.0
440,0,Master,Married,0,30/03/2014,62,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
441,1,Master,Married,4,12/01/2014,61,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0,2.0
442,2,Graduation,Divorced,4,09/10/2013,22,1126.0,28.0,211.0,37.0,28.0,42.0,3.0,4.0,3.0,4.0,10.0,0.0,1.0,1.0,1.0,0.0,0,2.0
443,0,Master,Together,4,23/08/2012,62,1241.0,0.0,80.0,0.0,13.0,40.0,3.0,3.0,6.0,11.0,16.0,0.0,1.0,0.0,0.0,1.0,0,1.0
444,1,Graduation,Together,1,15/03/2013,11,159.0,0.0,22.0,2.0,1.0,31.0,3.0,4.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
445,3,Master,Married,3,23/05/2014,42,721.0,0.0,152.0,119.0,50.0,50.0,3.0,7.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
446,0,Graduation,Single,0,24/11/2012,67,68.0,0.0,226.0,51.0,157.0,68.0,3.0,10.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0
447,2,Graduation,Together,0,27/12/2013,74,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
448,2,PhD,Together,3,02/03/2014,90,561.0,14.0,113.0,10.0,14.0,35.0,3.0,8.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
449,3,Master,Married,1,21/11/2012,2,262.0,6.0,61.0,0.0,10.0,102.0,3.0,5.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
450,2,Graduation,Married,3,22/08/2012,93,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,16.0,0.0,1.0,0.0,1.0,0.0,1,1.0
451,3,Graduation,Single,0,13/02/2013,62,52.0,12.0,50.0,4.0,36.0,55.0,3.0,5.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0,1.0
452,2,PhD,Divorced,0,18/09/2012,15,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1,1.0
453,2,PhD,Single,0,22/06/2013,2,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1,2.0
454,0,PhD,Single,0,08/04/2013,33,20.0,1.0,28.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1,2.0
455,3,Basic,Single,0,20/05/2013,23,2.0,8.0,10.0,12.0,14.0,23.0,3.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
456,1,PhD,Married,0,29/12/2013,71,21.0,5.0,3.0,10.0,1.0,7.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0
457,2,Master,Single,2,12/01/2013,4,448.0,40.0,469.0,80.0,0.0,91.0,3.0,11.0,2.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
458,3,2n Cycle,Married,2,11/01/2014,77,35.0,40.0,111.0,36.0,40.0,12.0,3.0,3.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
459,2,PhD,Single,3,28/10/2013,38,452.0,20.0,514.0,13.0,30.0,0.0,3.0,4.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0.0
460,3,Graduation,Married,2,18/10/2012,36,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
461,0,PhD,Together,3,22/05/2014,63,529.0,0.0,356.0,63.0,28.0,0.0,3.0,6.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
462,3,Graduation,Married,1,30/08/2012,26,99.0,2.0,11.0,4.0,0.0,16.0,3.0,3.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
463,3,Graduation,Married,4,07/09/2012,21,507.0,19.0,364.0,25.0,47.0,9.0,3.0,9.0,5.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
464,3,PhD,Together,0,25/05/2013,97,127.0,1.0,56.0,0.0,1.0,31.0,3.0,4.0,2.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0,1.0
465,2,Graduation,Widow,0,12/12/2012,14,43.0,12.0,96.0,78.0,40.0,55.0,3.0,4.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
466,1,Graduation,Single,1,08/07/2013,4,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
467,1,Graduation,Together,3,07/04/2014,99,362.0,17.0,398.0,80.0,35.0,61.0,3.0,5.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0,1.0
468,2,Master,Single,1,18/09/2013,6,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
469,3,Basic,Single,0,22/12/2012,86,7.0,7.0,14.0,7.0,16.0,15.0,3.0,2.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
470,3,Master,Together,0,31/08/2012,98,73.0,28.0,217.0,10.0,24.0,115.0,3.0,6.0,1.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0
471,3,2n Cycle,Together,0,07/11/2013,46,1.0,9.0,8.0,11.0,3.0,22.0,3.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
472,0,Graduation,Married,3,29/07/2013,21,572.0,19.0,286.0,50.0,38.0,248.0,3.0,6.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
473,2,Graduation,Together,1,17/02/2013,46,56.0,10.0,92.0,19.0,7.0,25.0,3.0,3.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
474,3,Graduation,Together,0,03/09/2012,75,14.0,0.0,23.0,4.0,5.0,19.0,3.0,3.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1,1.0
475,0,Graduation,Single,1,01/01/2014,96,48.0,5.0,48.0,6.0,10.0,7.0,3.0,2.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,3.0
476,1,Graduation,Married,3,26/03/2013,72,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
477,2,Master,Together,2,25/06/2013,22,280.0,0.0,18.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0,1.0
478,3,Graduation,Together,1,19/03/2013,13,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
479,2,Graduation,Divorced,0,24/10/2013,77,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
480,3,Graduation,Married,2,26/11/2013,81,270.0,31.0,88.0,11.0,48.0,22.0,3.0,3.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
481,1,PhD,Together,3,16/10/2012,48,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0,1.0
482,3,Master,Married,0,07/01/2014,40,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
483,3,Basic,Single,0,22/08/2012,25,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
484,3,Graduation,Widow,0,25/12/2012,33,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
485,2,Graduation,Single,0,15/05/2013,32,4.0,7.0,7.0,6.0,4.0,13.0,3.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
486,3,Graduation,Single,1,07/11/2013,52,254.0,7.0,108.0,20.0,0.0,26.0,3.0,6.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
487,2,PhD,Married,2,23/11/2012,65,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,16.0,0.0,1.0,0.0,0.0,1.0,0,1.0
488,2,Graduation,Married,0,04/11/2013,49,22.0,2.0,18.0,0.0,2.0,12.0,3.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
489,0,PhD,Married,3,09/12/2012,69,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
490,2,PhD,Married,2,03/03/2014,63,447.0,0.0,28.0,0.0,0.0,43.0,3.0,8.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
491,0,Graduation,Together,0,18/07/2013,60,26.0,2.0,19.0,10.0,5.0,8.0,3.0,2.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
492,1,Graduation,Together,3,31/08/2012,83,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
493,2,Graduation,Married,0,04/05/2013,23,3.0,18.0,26.0,11.0,8.0,12.0,3.0,2.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
494,0,PhD,Married,3,28/06/2014,98,479.0,28.0,136.0,75.0,14.0,35.0,3.0,10.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
495,1,PhD,Married,4,11/07/2013,23,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
496,0,PhD,Widow,2,19/11/2012,62,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,1,1.0
497,1,Master,Married,3,03/07/2013,38,512.0,53.0,98.0,81.0,179.0,89.0,3.0,8.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
498,3,PhD,Single,0,30/08/2013,75,19.0,3.0,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
499,1,Graduation,Married,2,17/10/2012,28,370.0,9.0,92.0,6.0,9.0,4.0,3.0,7.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
500,0,Master,Married,4,30/03/2014,62,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
501,1,PhD,Married,2,29/07/2013,81,418.0,61.0,428.0,80.0,51.0,10.0,3.0,7.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
502,3,Graduation,Married,0,13/10/2012,0,80.0,1.0,37.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
503,3,Graduation,Married,1,17/06/2014,19,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0
504,3,Graduation,Divorced,3,14/10/2013,63,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
505,2,PhD,Married,0,22/08/2013,89,99.0,0.0,15.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
506,1,Graduation,Single,4,08/01/2013,48,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
507,1,Master,Single,3,22/01/2013,30,420.0,15.0,186.0,151.0,38.0,15.0,3.0,5.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
508,3,Graduation,Divorced,0,13/04/2013,72,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
509,3,Graduation,Married,1,21/12/2013,12,357.0,35.0,271.0,28.0,28.0,14.0,3.0,6.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
510,3,Graduation,Together,2,07/08/2013,75,99.0,13.0,66.0,43.0,8.0,4.0,3.0,4.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
511,2,PhD,Married,2,08/04/2013,11,201.0,53.0,172.0,116.0,77.0,83.0,3.0,5.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
512,0,Graduation,Together,1,13/01/2013,33,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
513,1,Graduation,Together,0,11/12/2012,77,53.0,8.0,17.0,13.0,0.0,21.0,3.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
514,1,Graduation,Married,3,18/09/2013,4,711.0,36.0,217.0,172.0,96.0,168.0,3.0,7.0,4.0,7.0,8.0,0.0,1.0,0.0,1.0,0.0,0,1.0
515,1,PhD,Married,3,23/03/2013,89,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
516,3,Master,Single,0,23/12/2013,67,19.0,3.0,19.0,4.0,5.0,26.0,3.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
517,3,Graduation,Single,1,22/08/2012,90,85.0,44.0,54.0,102.0,78.0,6.0,3.0,5.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
518,0,PhD,Together,3,21/11/2013,96,712.0,0.0,45.0,0.0,0.0,191.0,3.0,2.0,4.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0,1.0
519,3,Graduation,Married,0,26/02/2014,86,3.0,1.0,8.0,23.0,2.0,18.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
520,3,Graduation,Married,0,08/09/2012,35,32.0,1.0,64.0,16.0,12.0,85.0,3.0,2.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1,1.0
521,3,PhD,Married,0,31/01/2013,27,1050.0,12.0,144.0,0.0,0.0,24.0,3.0,6.0,4.0,8.0,10.0,0.0,1.0,0.0,1.0,1.0,1,1.0
522,0,Master,Widow,3,24/10/2012,36,972.0,19.0,595.0,180.0,26.0,138.0,3.0,3.0,7.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,1,0.0
523,0,Master,Together,0,28/05/2013,0,213.0,9.0,76.0,4.0,3.0,30.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
524,2,Graduation,Married,3,24/05/2014,55,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0,1.0
525,2,PhD,Divorced,4,08/05/2013,57,866.0,21.0,151.0,28.0,21.0,86.0,3.0,2.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
526,3,Graduation,Together,0,18/06/2014,43,2.0,13.0,6.0,7.0,5.0,11.0,3.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
527,2,PhD,Married,0,24/05/2014,84,27.0,2.0,14.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
528,2,Master,Together,0,19/09/2013,12,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1,1.0
529,2,Graduation,Together,0,22/08/2012,34,28.0,9.0,37.0,12.0,7.0,13.0,3.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0,3.0
530,2,PhD,Married,3,16/10/2012,59,1000.0,0.0,76.0,0.0,0.0,10.0,3.0,3.0,4.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,0,1.0
531,2,Graduation,Divorced,3,29/05/2013,95,312.0,21.0,206.0,102.0,92.0,149.0,3.0,7.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
532,2,PhD,Married,0,11/08/2013,50,194.0,55.0,134.0,15.0,0.0,3.0,3.0,4.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
533,3,Basic,Married,0,14/08/2012,69,1.0,3.0,2.0,20.0,30.0,47.0,3.0,2.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
534,0,Graduation,Married,4,07/05/2013,97,1279.0,15.0,287.0,20.0,0.0,15.0,3.0,3.0,4.0,7.0,10.0,0.0,1.0,1.0,0.0,0.0,0,3.0
535,0,PhD,Married,3,11/01/2014,0,384.0,0.0,102.0,21.0,32.0,5.0,3.0,6.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
536,1,PhD,Married,2,11/07/2013,23,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
537,2,Graduation,Together,1,20/03/2014,39,97.0,3.0,66.0,12.0,7.0,34.0,3.0,4.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
538,1,PhD,Married,3,11/10/2012,90,1013.0,30.0,399.0,60.0,46.0,153.0,3.0,9.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1,1.0
539,0,Graduation,Single,2,18/10/2013,95,264.0,0.0,21.0,12.0,6.0,147.0,3.0,6.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
540,0,Graduation,Single,1,06/05/2013,32,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2.0
541,1,Master,Married,1,13/11/2013,93,184.0,2.0,19.0,8.0,8.0,4.0,3.0,2.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
542,1,Graduation,Married,3,25/11/2012,92,811.0,76.0,428.0,99.0,137.0,107.0,3.0,10.0,4.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
543,1,PhD,Married,4,30/10/2012,17,1004.0,12.0,145.0,32.0,12.0,36.0,3.0,10.0,3.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,1,1.0
544,2,2n Cycle,Married,4,14/09/2012,25,25.0,3.0,43.0,17.0,4.0,17.0,3.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
545,2,Graduation,Single,1,30/11/2013,79,45.0,7.0,99.0,4.0,25.0,43.0,3.0,4.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
546,0,PhD,Married,3,30/03/2013,1,1200.0,0.0,204.0,38.0,29.0,14.0,3.0,11.0,9.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0,1.0
547,2,2n Cycle,Married,0,09/12/2013,37,2.0,5.0,12.0,4.0,8.0,7.0,3.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
548,1,Master,Married,0,25/06/2014,33,21.0,12.0,12.0,0.0,3.0,3.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,3.0
549,2,2n Cycle,Married,2,07/11/2013,76,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0
550,3,Basic,Married,0,11/02/2013,46,4.0,19.0,9.0,28.0,25.0,17.0,3.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
551,0,Graduation,Together,2,17/05/2014,4,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0,1.0
552,0,PhD,Together,3,22/05/2014,63,529.0,0.0,356.0,63.0,28.0,0.0,3.0,6.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
553,0,Graduation,Together,2,14/05/2013,44,299.0,5.0,201.0,21.0,21.0,49.0,3.0,5.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
554,2,Graduation,Single,0,10/02/2014,16,6.0,10.0,12.0,3.0,15.0,40.0,3.0,3.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,1,1.0
555,2,Master,Married,0,02/10/2013,19,3.0,1.0,64.0,3.0,2.0,12.0,3.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
556,1,PhD,Divorced,1,05/11/2013,9,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
557,0,PhD,Married,2,15/10/2012,40,84.0,3.0,61.0,2.0,1.0,21.0,3.0,3.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1,2.0
558,2,Graduation,Married,1,10/10/2012,31,110.0,0.0,5.0,2.0,0.0,3.0,2.0,2.0,1.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0,1.0
559,3,PhD,Married,2,20/06/2013,32,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0
560,2,2n Cycle,Together,0,11/07/2013,85,12.0,5.0,25.0,0.0,9.0,30.0,2.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
561,0,PhD,Together,2,13/06/2013,71,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
562,2,Graduation,Single,0,12/10/2013,3,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0
563,0,Graduation,Together,0,16/05/2014,68,7.0,2.0,9.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0
564,3,PhD,Divorced,3,07/03/2013,99,372.0,18.0,126.0,47.0,48.0,78.0,2.0,5.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
565,1,Graduation,Married,1,01/01/2013,77,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,3.0
566,0,2n Cycle,Married,3,03/08/2012,39,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
567,3,2n Cycle,Married,0,03/10/2013,8,11.0,5.0,22.0,12.0,5.0,11.0,2.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
568,3,Graduation,Married,1,16/06/2014,30,46.0,0.0,40.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
569,0,Master,Single,0,02/06/2014,46,51.0,0.0,16.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
570,1,Graduation,Married,3,23/04/2014,70,403.0,24.0,29.0,6.0,24.0,218.0,2.0,5.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0,1.0
571,3,Graduation,Married,0,14/02/2013,30,29.0,12.0,59.0,19.0,1.0,36.0,2.0,3.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
